lon,lat,parada,denominacion
-16.788245,28.327516,4601,S Jose De Los Llanos (Parada La Iglesia)
-16.790105,28.326462,4602,S Jose De Los Llanos (Frente Al N 5)
-16.796861,28.318525,4603,Ctra A Cruce Erjos (Hotel Rural)
-16.796803,28.318318,4604,Ctra A Cruce Erjos (Hotel Rural)(bis)
-16.790121,28.326354,4605,S Jose De Los Llanos  N 2 (Bis)
-16.788175,28.327514,4606,S Jose De Los Llanos (Parada La Iglesia)(bis)
-16.786311,28.327697,4607,S Jose De Los Llanos  N 34 (Bis)
-16.784895,28.328074,4608,Zona Recreativa S Jose De Los Llanos (Bis)
-16.757882,28.332489,4609,Entrada Arenas Negras(bis)
-16.758674,28.335766,4610,Iglesia S Francisco (Parque Forestal)(bis)
-16.755872,28.338214,4611,Ctra La Montañeta (Casa Vieja Con El N 5)(bis)
-16.755617,28.339786,4612,Venta Eugenio (Cruce De Calles)(la Montañeta)(bis)
-16.755088,28.34096,4613,Los Gavilanes Ent Colegio (La Montañeta)(bis)
-16.747785,28.349281,4614,Las Carboneras (C La Montañeta Frente N 9)(bis)
-16.741625,28.35377,4615,Ctra Vega-montañeta P-ii  N 45 (Bis)
-16.740253,28.354258,4616,Ctra Vega-montañeta P-i (Bis)
-16.738209,28.355756,4617,La Vega(virador) (Bis)
-16.736301,28.35629,4618,C La Vega N 43 (Icod) (Bis)
-16.735188,28.356458,4619,C/ La Vega N 37 (Icod) (Bis)
-16.732143,28.355917,4620,Juan Canelo (Cla Vega Frente N 14) (Bis)
-16.728714,28.357034,4621,Plaza Iglesia S Bartolome(icod) (Bis)
-16.729754,28.357993,4622,Cruce La Vega (Icod) (Bis)
-16.72789,28.358566,4623,Los Barros (C La Vega Frente N 7) (Bis)
-16.721018,28.357175,4624,La Rula (Cmo El Boquin)(icod) (Bis)
-16.716137,28.355116,4625,Centro Cultural El Amparo (Bis)
-16.715323,28.355653,4626,El Amparo (Iglesia El Amparo) (Bis)
-16.712488,28.355864,4627,Los Dos Caminos (C/s Antonio  N187)(icod) (Bis)
-16.711052,28.357939,4628,El Refugio  (C/s Antonio Cruce La Patita)(icod) (
-16.711081,28.359234,4629,C/ San Antonio  N 149 (Icod) (Bis)
-16.710634,28.360728,4630,Entrada Las Lajas (C(s Antonio N 131)(icod) (Bis
-16.712614,28.361733,4631,Casa Amado (C/s Antonio  N97) (Icod) (Bis)
-16.714386,28.362529,4632,Escuela Don Blas (C/ S Antonio N 71)(cod) (Bis)
-16.710678,28.365353,4633,Bache El Amparo (Icod) (Bis)
-16.709736,28.367289,4634,Ctra El Amparo  El Paredon (Bis)
-16.605323,28.392185,4639,Parada Jardineria En El N 3
-16.604824,28.392138,4640,Parada Jardineria Frente  El N 3 (Bis)
-16.723358,28.368735,4642,El Molino (Icod)
-16.723834,28.366012,4643,El Matadero Ctra C-820 N4 (Icod)
-16.728788,28.367858,4644,Las Canalitas Ctra C-820 N14 (Casa Manolin)
-16.73093,28.367567,4645,Las Canales  Ctra C-820 Frente N 39
-16.734554,28.368234,4646,Ramal De La Vega
-16.739522,28.367048,4647,La Casilla ( Genoves)
-16.743598,28.366958,4648,Los Palos-genoves (Cerjos-icod)
-16.747027,28.36522,4649,Frente Ferreteria Genoves (Genoves Cerjos-icod)
-16.754059,28.363776,4650,Frente Colegio Los Barros (La Culata)
-16.757675,28.363387,4651,La Culata (Frente Centro Cult S J Del Reparo)
-16.761455,28.36242,4652,Casa Del Marquez (Cerjos-icod)
-16.764514,28.361394,4653,Mirador De Garachico
-16.770473,28.358968,4654,La Higuera (Tanque Bajo)
-16.775353,28.357586,4655,La Galeria (Tanque Bajo)
-16.779482,28.35637,4656,Ayuntamiento El Tanque )
-16.781304,28.356404,4657,El Tanque (Correo)
-16.783386,28.355585,4658,Cruz Grande (Tanque) (Iglesia)
-16.780599,28.352425,4659,Barrio Nuevo  (Tanque  N 6)
-16.787711,28.349915,4660,Las Castras (El Tanque Alto)
-16.790892,28.348681,4661,Manuel Jimenez (Ruigomez)
-16.789735,28.343709,4662,Rosa Vieja (Ruigomez)
-16.789969,28.342744,4663,La Calzada (Ruigomez)
-16.787941,28.342055,4664,Avda De Oriente N 4 (Ruigomez)
-16.790772,28.340147,4665,Ruigomez N 10 (Don Pedro)
-16.793295,28.337345,4666,Pedro Morales (Ruigomez)
-16.80205,28.329717,4667,Los Malecones (Erjos)
-16.805207,28.327463,4668,Avda Simon Bolivar Frente N 9 (Plaza De Erjos)
-16.807551,28.324148,4669,Los Palos (Erjos)(entrada Las Charcas)
-16.804595,28.31779,4670,Cruce Sjose Llanos(cguia-icod)(bar Fleitas)
-16.805085,28.314425,4671,Puerto De Erjos
-16.81508,28.299775,4672,Frente Entrada V Arriba (S Del Teide)
-16.815745,28.296748,4673,Ctra S Del Teide Frente N 58 (S Del Teide)
-16.815134,28.295532,4674,Ctra S Del Teide Frente N 34-a (S Del Teide)
-16.815577,28.293638,4675,Ctra S Del Teide -farmacia- (S Del Teide)
-16.813799,28.290508,4676,Ctra S Del Teide-cruce Las Manchas (S Del Teide
-16.812494,28.287152,4677,El Molledo (S Del Teide)
-16.812498,28.281084,4678,Est Texaco - El Retamar (S Del Teide)
-16.814805,28.280695,4679,El Retamar  (S Del Teide)
-16.81712,28.273962,4680,Servicio Firestone (Bar) (Tamaimo)
-16.818341,28.27134,4681,Frente Cooperativa Tamaimo
-16.819207,28.269767,4682,Tamaimo (Pasado N 33)
-16.818881,28.270111,4683,Tamaimo (Frente Est Cepsa) (Bis)
-16.818292,28.271585,4684,Cooperativa Tamaimo (Bis)
-16.817193,28.273901,4685,Servicio Firestone (Bar) (Tamaimo) (Bis)
-16.814672,28.280824,4686,El Retamar  (S Del Teide) (Bis)
-16.812283,28.280893,4687,Est Texaco - El Retamar (S Del Teide) (Bis)
-16.81248,28.287269,4688,El Molledo (S Del Teide) (Bis)
-16.813815,28.290853,4689,Ctra S Del Teide-cruce Las Manchas (S Del Teide
-16.815515,28.293858,4690,Ctra S Del Teide -consultorio Medico- (S Del Te
-16.815045,28.295621,4691,Ctra S Del Teide  N 34-a (S Del Teide) (Bis)
-16.815844,28.297191,4692,Ctra S Del Teide Iglesia (S Del Teide) (Bis)
-16.814821,28.300166,4693,Entrada V Arriba (S Del Teide) (Bis)
-16.805881,28.313304,4694,Mirador Puerto De Erjos (Bis)
-16.804824,28.317855,4695,Cruce Sjose Llanos(cguia-icod)(bar Fleitas)(bis)
-16.807548,28.324432,4696,Los Palos (Erjos)(entrada Las Charcas)(bis)
-16.805199,28.327482,4697,Avda Simon Bolivar  (Plaza De Erjos)(bis)
-16.802028,28.329932,4698,Los Malecones (Erjos)(bis)
-16.793055,28.337583,4699,Pedro Morales (Ruigomez)(bis)
-16.790779,28.340199,4700,Ruigomez N 10 (Don Pedro)(bis)
-16.787906,28.342095,4701,Avda De Oriente N 1 (Ruigomez)(bis)
-16.790163,28.342919,4702,La Calzada (Ruigomez)(bis)
-16.789866,28.343785,4703,Rosa Vieja (Ruigomez)(bis)
-16.790952,28.348604,4704,Manuel Jimenez (Ruigomez)(bis)
-16.787646,28.350109,4705,Las Castras (El Tanque)(bis)
-16.780637,28.352484,4706,Barrio Nuevo  (Tanque  N 9)(bis)
-16.783181,28.355482,4707,Cruz Grande (Tanque) (Iglesia)(bis)
-16.781244,28.35633,4708,El Tanque En El N 64(correo)(bis)
-16.779389,28.356273,4709,Carniceria El Tanque (Bis)
-16.77529,28.357637,4710,La Galeria (Tanque)(bis)
-16.770209,28.359173,4711,La Higuera (Tanque) (Bis)
-16.764502,28.361298,4712,Mirador De Garachico (Bis)
-16.761306,28.362587,4713,Casa Del Marquez (Cerjos-icod) (Bis)
-16.75768,28.363502,4714,La Culata ( Centro Cult S J Del Reparo)(bis)
-16.753994,28.363739,4715,Colegio Los Barros (La Culata)(bis)
-16.747221,28.365324,4716,Ferreteria Genoves (Genoves Cerjos-icod)(bis)
-16.74354,28.366973,4717,Los Palos-genoves (Cerjos-icod)(bis)
-16.739495,28.367078,4718,La Casilla ( Genoves)(bis)
-16.73081,28.36757,4719,Las Canales  Ctra C-820  N 39 (Bis)
-16.734534,28.368085,4720,Ramal De La Vega (Bis)
-16.728869,28.367938,4721,Las Canalitas Ctra C-820 Frente N14 (Casa Manoli
-16.723718,28.36597,4722,El Matadero Ctra C-820 Frente N4 (Icod)(bis)
-16.650176,28.387763,4723,Masape  -cementerio- (S Juan De La Rambla)
-16.649722,28.381748,4724,Ctra S Jose N 28 (S Juan De La Rambla)
-16.64795,28.38088,4725,Ctra S Jose Frente C El Lomo (S Juan De La Ram
-16.645293,28.379383,4726,Ctra S Jose -ayuntamiento (S Juan De La Rambla)
-16.641562,28.381061,4727,Ctra S Jose N 60 (S Juan De La Rambla)
-16.642347,28.379292,4728,Ctra S Jose Cruce C Toscas (S Juan De La Rambl
-16.640383,28.378186,4729,Ctra S Jose Pasado N 80 - La Portalina-(s Juan
-16.641998,28.375231,4730,Ctra S Jose N 92 -cruce Con Ctra La Guancha- (
-16.642151,28.375171,4731,Ctra S Jose N 92 -cruce Con Ctra La Guancha- (
-16.64034,28.378235,4732,Ctra S Jose Pasado Frente N 80 - La Portalina-(
-16.642292,28.379262,4733,Ctra S Jose Cruce C Toscas (S Juan De La Rambl
-16.64168,28.381111,4734,Ctra S Jose N 65 (S Juan De La Rambla)(bis)
-16.645527,28.379483,4735,Ctra S Jose -ayuntamiento- (S Juan De La Rambla
-16.647971,28.380958,4736,Ctra S Jose En Cruce C 19 Marzo (S Juan De La
-16.649777,28.381938,4737,Ctra S Jose N 27 (S Juan De La Rambla)(bis)
-16.650127,28.387777,4738,Masape -cementerio-(s Juan De La Rambla)(bis)
-16.713834,28.369117,4739,Calle El Calvario (Cicod) Subida
-16.711247,28.367623,4740,C Fray Cristobal Oramas N 24 -casa Berto- (Icod)
-16.712292,28.368316,4741,C Los Reyes N 78 -cruce- (Icod)
-16.70952,28.36748,4742,C Fray Cristobal Oramas N 48-el Paredon- (Icod)
-16.70719,28.36787,4743,Ctra Sta Barbara N 2-curce-casa Mela- (Icod)
-16.704861,28.367807,4744,Ctra Sta Barbara N 20-lomo Blanco- (Icod)
-16.702999,28.368086,4745,Ctra Sta Barbara N38-casa Lucia- (Icod)
-16.701496,28.368729,4746,Ctra Sta Barbara N 52 -la Pina- (Icod)
-16.698715,28.369512,4747,Ctra Sta Barbara N 76-caja Rural- (Icod)
-16.69623,28.370024,4748,Ctra Sta Barbara N 92-casa Flora- (Icod)
-16.692262,28.370262,4749,Ctra Sta Barbara N 136-casa Pancho- (Icod)
-16.691037,28.371418,4750,Ctra Sta Barbara N 158  (Icod)
-16.689474,28.371605,4751,Santa Barbara -iglesia- (Icod)
-16.69111,28.371517,4752,Ctra Sta Barbara Frente N 158  (Icod) (Bis)
-16.692417,28.370219,4753,Ctra Sta Barbara Frente N 136-casa Pancho- (Ico
-16.696294,28.370053,4754,Ctra Sta Barbara  Frente N 92-casa Flora- (Icod
-16.698807,28.3696,4755,Ctra Sta Barbara N 89-caja Rural- (Icod) (Bis)
-16.701551,28.368768,4756,Ctra Sta Barbara N 65 -la Pina- (Icod) (Bis)
-16.703065,28.368133,4757,Ctra Sta Barbara N 49 -casa Lucia- (Icod) (Bis)
-16.705173,28.36781,4758,Ctra Sta Barbara N 21-lomo Blanco- (Icod)
-16.707507,28.367909,4759,C Fray Cristobal Oramas N 55 (Icod) (Bis)
-16.709382,28.367503,4760,C Fray Cristobal Oramas N 43 (Icod) (Bis)
-16.711166,28.367773,4761,C Fray Cristobal Oramas N 21 (Icod) (Bis)
-16.711906,28.367982,4762,C Fray Cristobal Oramas -colegio-  (Icod)
-16.720834,28.372238,4763,Cruce C Tabona -bodegon Carmen (Icod)
-16.719086,28.375074,4764,Cuatro Caminos (Icod)
-16.717673,28.377938,4765,Entrada Chalet  (Icod)
-16.721004,28.379658,4766,Edificio Lourdes (Icod)
-16.721445,28.380421,4767,Apartamento Mony (Icod)
-16.722764,28.379522,4768,La Barriada - Playa S Marcos (Icod)
-16.72324,28.377944,4769,Playa San Marcos  (Icod)
-16.722579,28.379185,4770,La Barriada - Playa S Marcos (Icod) (Bis)
-16.721259,28.380076,4771,Apartamento Mony (Icod) (Bis)
-16.721041,28.379485,4772,Edificio Lourdes (Icod) (Bis)
-16.71761,28.377918,4773,Entrada Chalet  (Icod) (Bis)
-16.719234,28.37513,4774,Cuatro Caminos (Icod) (Bis)
-16.719918,28.373682,4775,Antes Cruce Via Ronda (Icod) (Bis)
-16.555186,28.396781,4794,C Juan De Tejera (Iglesia De La Vera)
-16.555607,28.39848,4795,Avda Archipielago Canario N 52
-16.558961,28.398523,4796,Colegio Las Dehesas
-16.561404,28.398372,4797,La Vera
-16.585898,28.388436,4798,C La Alhondiga N 8 - Plaza San Agustin-
-16.586665,28.386216,4799,C La Alhondiga N 50
-16.588632,28.384798,4800,C Guillermo Camacho N 3 -plaza Iglesia Tigaiga-
-16.592784,28.383265,4801,C Barroso Frente N 3
-16.595149,28.382127,4802,C/barroso N 26
-16.592752,28.383171,4803,C Barroso N 23 (Bis)
-16.588597,28.385229,4804,C Guillermo Camacho N 5 -plaza La Iglesia Tigaig
-16.586565,28.386066,4805,C La Alhondiga N 31 (Bis)
-16.576534,28.389085,4806,C El Jardin N 8 (Bis)
-16.571006,28.389246,4807,C El Jardin N 70 (Bis)
-16.568607,28.389348,4808,C El Jardin N 112 (Bis)
-16.563466,28.389158,4809,C El Jardin - Frente Casa Vieja-
-16.559761,28.38997,4810,C Los Afligidos N 132 (Bis)
-16.559248,28.389346,4811,Barranco La Montañeta - Entrada La Luz- (Bis)
-16.55385,28.388569,4812,Ctra La Luz N 37 (Bis)
-16.55032,28.387318,4813,Cruce  C Lazaro Medina (Bis)
-16.545855,28.386526,4814,Finca Los Doniz - Vivero- (Bis)
-16.543333,28.387003,4815,Ctra La Luz Frente N 32 (Bis)
-16.541219,28.38776,4816,Las Toscas De Magnolia (Bis)
-16.53874,28.38794,4817,Barranco Tafuriaste (Bis)
-16.53401,28.38969,4818,Los Geranios - Salida Calle - (Bis)
-16.532478,28.390432,4819,C La Playita - Cruce- (Bis)
-16.514147,28.401443,4820,C Risco Caido N 126 (Bis)
-16.510941,28.404719,4821,Ctra En La Urbanizacion (Bis)
-16.508374,28.408667,4822,El Pinito - En Casa Vieja- (Bis)
-16.506268,28.414695,4823,Los Corales Frente N 130  (Bis)
-16.499816,28.419081,4824,Cruce C Ramon Matias (Bis)
-16.49854,28.415671,4825,Frente A Farmacia En El N 80 (Bis)
-16.501456,28.410842,4826,Tamaide Ctra La Corujera N 180 (Bis)
-16.498007,28.411386,4827,Colegio La Corujera (Bis)
-16.497027,28.412134,4828,Salida Cruce Pino Alto (Bis)
-16.494882,28.413978,4829,Ctra La Corujera N 119 -bar Fernandez- (Bis)
-16.513694,28.403613,4830,Rotonda Entrada Tunel El Bollullo
-16.513189,28.405389,4831,Frente A Casa N 79 -el Rincon-
-16.514744,28.408317,4832,Frente Rincon De Martin N 76
-16.516493,28.410567,4833,Pasando Zona Recreativa El Rincon
-16.5162,28.412419,4834,Frente Iglesia El Rincon
-16.51638,28.415522,4835,El Rincón (Cruce Ctra Sub Al Bollullo)
-16.516044,28.412302,4836,Frente Iglesia El Rincon (Bis)
-16.516417,28.410521,4837,Antes Zona Recreativa El Rincon (Bis)
-16.513307,28.405368,4838,Casa N 79 -el Rincon- (Bis)
-16.514573,28.408005,4839,Rincon De Martin N 76  (Bis)
-16.513951,28.403739,4840,Rotonda Entrada Tunel El Bollullo (Bis)
-16.535043,28.382989,4841,C Cuarta N 26 - Barrio S Antonio-
-16.534192,28.380373,4844,Frente Iglesia -barrio S Antonio-
-16.513909,28.394159,4845,Las Dehesas
-16.514464,28.397134,4846,Los Poyos - Colegio
-16.517791,28.395571,4847,Avda Domingo Afonso N 15
-16.520579,28.393182,4848,Avda Obispo Benitez Lugo N 15
-16.52149,28.391908,4849,Avda Obispo Benitez Lugo N 18
-16.521644,28.384469,4850,Iglesia La Piedad
-16.518694,28.384981,4851,Cmno Polo N 36
-16.514601,28.386834,4852,Cmno Polo N 72
-16.51254,28.386989,4853,Cmno Polo N 100 (Transf De Luz)
-16.508441,28.388568,4855,Cmno Guanche N 4 (Farmacia)
-16.506943,28.389733,4856,Cmno Guanche N 30
-16.505147,28.390306,4857,Cmno Guanche N 58 (Cruce)
-16.502694,28.390384,4859,Florida
-16.505079,28.390713,4860,C Jesus Luis Perez (En Cruce) (Bis)
-16.50568,28.390305,4861,Cmno La Jarrita N 1  (Bis)
-16.506905,28.389675,4862,Cmno Guanche Frente N 30 (Bis)
-16.508466,28.38837,4863,Cmno Guanche Frente N1 (Bis)
-16.510487,28.387908,4864,Cmno Polo N 116 (Bis)
-16.521571,28.384761,4868,Plaza Cruz Verde (Bis)
-16.517988,28.395774,4869,Avda Dominguez Afonso  (Bis)
-16.515814,28.396527,4870,Tubos De Escape   (Bis)
-16.493054,28.415318,4871,Plaza La Corujera
-16.494812,28.413905,4872,Bar Fernandez (Frente Al N 119)
-16.497891,28.411425,4873,Colegio La Corujera
-16.497083,28.412102,4874,Cruce C Pino Alto
-16.501436,28.410924,4875,Ctra La Corujera N 111 (Tamaide)
-16.498399,28.415748,4876,Pasada La Farmacia
-16.499912,28.419205,4877,Colegio Mencey Bencomo
-16.506501,28.414707,4878,Los  Corales (Ctra N 130)
-16.50856,28.408782,4879,El Pinito  (Entra Finca)
-16.511086,28.404597,4880,Ctra En La Urbanizacion
-16.514245,28.401424,4881,C Risco Caido Frente N 126
-16.525963,28.391829,4883,C Sto Domingo  Frente N 18
-16.527494,28.394643,4884,Bar Cerveceria Jaga (Bis)
-16.527657,28.393035,4885,C Bethencourt Y Castro N 12
-16.529306,28.391944,4886,C Bethencourt Y Castro N 62
-16.534175,28.389798,4887,Los Geranios
-16.532447,28.390657,4888,Ctra La Luz  -la Playita-
-16.538858,28.387919,4889,Barranco Tafuriaste
-16.543526,28.387099,4890,Ctra La Luz N 34
-16.541312,28.387857,4891,Pasado Bco Tafuriaste
-16.545879,28.386639,4892,Finca Los Doniz
-16.550438,28.387457,4893,Frente A Cruce C Lazaro Medina
-16.553937,28.388702,4894,Ctra La Luz N 44
-16.559349,28.389505,4895,En Barranco Montañeta -entrada La Luz-
-16.563465,28.38923,4896,C El Jardin - En Casa Vieja-
-16.568604,28.389481,4897,C El Jardin  Frente N 112
-16.571184,28.38938,4898,C El Jardin Frente N 70
-16.576837,28.389179,4899,C El Jardin N 49
-16.588285,28.386309,4900,C La Alhondiga N 66 (Farmacia)
-16.588144,28.386306,4901,Frente C La Alhondiga N 66 (Farmacia)
-16.526427,28.393391,4902,Centro Medico El Mayorazgo
-16.547492,28.415829,4904,C La Zamora N 15
-16.550756,28.417196,4905,Plaza Del Charco
-16.553214,28.416609,4906,C San Felipe (Iglesia La Peñita)
-16.555025,28.412976,4907,Avda Melchor Luz (Pabellon )
-16.55598,28.41127,4908,Avda Rosario Sotomayor (Final De La Calle)
-16.553252,28.410391,4909,Avda Blas Perez Gonzalez ( Mercado)
-16.551573,28.405823,4910,C  Cmno  San  Antonio (Colegio San Antonio)
-16.55151,28.403785,4911,C  Cmno  San Antonio (Cruce Calles)
-16.551701,28.401072,4912,C Nueva N 30
-16.552612,28.399566,4913,C Nueva N 68 (Panaderia)
-16.554358,28.397994,4914,C La Raya / Cmno Cordobes ( Barranco )
-16.552513,28.399505,4915,C Nueva  N  67 (Bis)
-16.551647,28.401202,4916,C Nueva (Plaza Asociacion De Vecinos) (Bis)
-16.551511,28.403794,4917,C Cmno San Antonio (Cruce Calles)(bis)
-16.551569,28.405788,4918,C  Cmno  San  Antonio (Colegio San Antonio) (Bis
-16.55472,28.410545,4919,Avda Blas Perez Gonzalez (Plaza El Agricultor) (B
-16.556448,28.411854,4920,C Hmnos Fernandez Perdigon (Principio Calle) (Bi
-16.55461,28.412956,4921,C Hmnos Fernandez Perdigon (Frente Estacion)(bis
-16.549229,28.4148,4922,C Valois  (Cine Timanfaya)(bis)
-16.545161,28.415923,4923,Avda  R Catolicos(a C Martinez)(bis)
-16.553331,28.414801,4924,C El Pozo (Estacion De Guaguas Pto Cruz)
-16.555393,28.413872,4925,C El Pozo (Centro De Salud Pto Cruz)
-16.557096,28.413904,4926,C Jose M Campos  Llarena (Cementerio)
-16.558671,28.412482,4927,C Jose Francisco Carrillo (Playa Jardin)(en Barco
-16.565194,28.409909,4928,Avda Loro Parque (Sta Rita I )
-16.570055,28.406544,4929,Hotel Maritin
-16.579509,28.397592,4930,Hotel Bahia Park (La Longuera)
-16.570061,28.406819,4931,Hotel Maritin  (Bis)
-16.564669,28.410122,4932,Avda Loro Parque  (Bis)
-16.558642,28.412334,4933,C Jose Francisco Carrillo (Playa Jardin ) (Bis)
-16.553264,28.410488,4934,Avda Blas Perez Gonzalez ( Mercado) (Bis)
-16.514837,28.382517,4935,Casa Damaso
-16.514811,28.382475,4936,Casa Damaso (Bis)
-16.525524,28.340836,4937,Mirador Piedra La Rosa
-16.524308,28.340834,4938,Mirador Piedra La Rosa  (Bis)
-16.532373,28.329529,4939,Casa Ramon  Caminero
-16.532311,28.329749,4940,Casa Ramon  Caminero  (Bis)
-16.570743,28.311006,4941,Vuelta Grande
-16.570621,28.311071,4942,Vuelta Grande  (Bis)
-16.542637,28.322269,4943,Montaña Bermeja (Tintiño)
-16.542281,28.322234,4944,Montaña Bermeja (Tintiño) (Bis)
-16.525246,28.349656,4945,Mataznos (Mirador Margarita Piedra)km 19
-16.524935,28.349741,4946,Mataznos (Mirador Margarita Piedra)km 19  (Bis)
-16.56819,28.356536,4947,Las Llanadas (Frente Biblioteca)
-16.56975,28.35508,4948,Las Llanadas N 74 (Cruce Con C La Furna)
-16.569415,28.355051,4949,Las Llanadas En N 57  (Bis)
-16.567857,28.356676,4950,Las Llanadas En Biblioteca  (Bis)
-16.73389,28.367538,4951,Padado Ramal La Vega
-16.730062,28.364777,4952,Frente Bajada Las Canales
-16.727988,28.363826,4953,Frente Casa Jesuman N 19
-16.732856,28.363415,4954,Entrada Palopique
-16.732019,28.360559,4955,Frente Bajada Cementerio La Vega
-16.731444,28.359623,4956,Colegio La Vega
-16.73387,28.358663,4957,El Pino N 36 (Cruce C Mirabala)
-16.729217,28.356733,4958,Antes Cruce Ctra Amparo Frente N 51
-16.596821,28.384482,4967,C/ Tigotan
-16.599237,28.385054,4968,Plaza Ermita Concepcion
-16.651584,28.395227,4969,Tf-5 Entrada San Jose S J Rambla
-16.523861,28.393339,4970,C/ Viera (Tanatorio)
-16.524878,28.390862,4971,C/ Colegio (Casa Lercaro)
-16.543892,28.418745,4973,Plaza Reyes Catolicos
-16.5174864311817,28.3987750576622,4974,Tf-211 Bajando Antes Fuente
-16.5179051947237,28.3983593218114,4975,Ctra Tfe 211 - El Ramal Pasado Fuente
-16.6506667060565,28.394822493432,4976,Tf-351 Pasado Puente
-16.549204,28.394063,5021,Avda Trasera Centro Comercial La Villa (Alcampo)p
-16.546042,28.39457,5022,Avda Trasera Centro Comercial La Villa (Alcampo)p
-16.542909,28.395216,5023,Polg Ind S Jeronimo (En Cruce C Alfareria)
-16.542829,28.395295,5024,Polg Ind S Jeronimo (C Molino Del Gofio) Hiper
-16.546296,28.394739,5025,Avda Trasera Centro Comercial La Villa (Alcampo)p
-16.549538,28.394162,5026,Avda Trasera Centro Comercial La Villa (Alcampo)p
-16.579887,28.378371,5027,Tf- 324 (Frente Entrada Cementerio)
-16.582648,28.380206,5028,Tf-324 (Frente Almacenes Alvarez)
-16.579748,28.378385,5029,Tf- 324 (Entrada Cementerio)
-16.590599,28.392429,5030,C/ San Vicente (Frente Plaza S Vicente)
-16.588521938000255,28.390447250605362,5031,El Cantillo- C/el Cantillo De Abajo N 33
-16.587801592124237,28.388075994933505,5032,La Esquina- C/el Cantillo De Abajo N 1
-16.589029,28.388705,5033,El Cantillo- C/ El Cantillo De Abajo N 56
-16.589908348505638,28.39407524133448,5034,C/ San Vicente N38 (Plaza S Vicente)
-16.558873,28.398309,5035,Frente Colegio Las Dehesas
-16.555448,28.398417,5036,Avda Archipielago Canario Bloque N 3
-16.55541,28.397034,5037,C Juan De Tejera (Iglesia La Vera)
-16.547398,28.397739,5038,Estacion Shell Sentido Icod 107/108
-16.47224,28.43826,5039,Emp La Victoria Tf-5 (Sentido S/c)
-16.501007,28.401846,5040,B El Pino Frente N 49
-16.500484,28.405188,5041,Ctra Subida A Pino Alto Cruce Con C Vera Del Barr
-16.500497,28.405214,5042,Ctra Subida A Pino Alto Frente Cruce Con C Vera D
-16.49924,28.408328,5043,Ctra Subida A Pino Alto N 67
-16.499179,28.408556,5044,Ctra Subida A Pino Alto N 36 Jardin 3 Palmeras
-16.449896,28.459389,5045,Cruce De La Matanza Junto Al Bar
-16.448205,28.460947,5046,La Matanza Cruce Puntillo Sol
-16.448194,28.460939,5047,La Matanza Cruce Puntillo Sol
-16.49704,28.377584,5049,Pinolere
-16.768506,28.365008,5050,Tanque Bajo
-16.524975,28.383492,5051,Plaza Mencey Bencomo
-16.525263,28.380822,5052,Diego De Mesa
-16.523618,28.380847,5053,Hermano Pedro Betahncourt
-16.559707,28.38994,5054,C Los Afligidos
-16.529313,28.387498,5055,Poligono La Duquesa  (Instituto)
-16.521832,28.396656,5056,C/ El Drago
-16.523578,28.396159,5057,C/ Francisco Medina Perdigon
-16.52177,28.392057,5058,Avda Emilio Luque (Esquina)
-16.523828,28.3904,5059,Escultor Estevez
-16.524932,28.389533,5060,Escultos Estevez (Ayuntamiento)
-16.525792,28.388254,5061,C/ San Francisco
-16.525987,28.386421,5062,C/ Salazar
-16.526918,28.384753,5063,Iglesia
-16.523261,28.382518,5064,C/ Valcarcel Y Lugo
-16.521795,28.383849,5065,Ermita Santa Catalina
-16.601476675697498,28.3963029114386,5066,Playa Socorro Curva Del Bar
-16.600581215536533,28.397300700688607,5067,Playa Del Socorro Los Realejos
-16.583274,28.384409,5068,Mercado Los Realejos
-16.569611,28.377725,5069,Ctra Nueva Ef Granillar
-16.569818,28.355215,5070,Cruce Las Llanadas
-16.574026,28.35621,5071,La Furnia (Llanadas)
-16.575809,28.357949,5072,La Furnia (Las Llanadas)
-16.579146,28.359273,5073,C/ La Recta (Palo Blanco)
-16.578496,28.362006,5074,Palo Blanco
-16.577641,28.363933,5075,Palo Blanco (Colegio)
-16.577931,28.366019,5076,Plaza Palo Blanco
-16.556116,28.408056,5087,El Diamante Pto Cruz
-16.558967,28.410194,5088,Urb Turquesa Pto Cruz
-16.554432,28.413054,5089,P Principal Hnos Perdigon Pto1
-16.552543,28.414304,5090,P Principal Hnos Perdigon N24
-16.491041,28.425907,5091,Ed Usos Multiples Santa Ursula
-16.485171,28.42842,5092,El Cañon
-16.521107,28.399636,5093,Rotonda Acceso A La Orotava (Bis)
-16.5931519679889,28.385298214281,5157,C/ Barroso Frente N 26
-16.588844,28.375194,5161,Tf-342 Gasolinera Los Realejos
-16.5886,28.375326,5162,Tf-342 Frente Gasolinera Los Realejos
-16.683343190143,28.3857932294627,5163,Hospital Del Norte
-16.5955521171754,28.3859785850603,5166,Calle Tigotan (Ida)
-16.60141408126906,28.39636261457641,5168,Playa Socorro Frente Curva Bar
-16.518044390885166,28.394579250561915,5169,C/miguel De Cervantes N 22 Orotava
-16.377593,28.364221,7001,Carretera  Araya (Cruce Con La Punta)
-16.384377,28.363178,7002,Carretera Araya (Cruce Con C/ Seifon)
-16.388778,28.362373,7003,Carretera Araya (En Escalones De Cemento)
-16.391044,28.363898,7004,Carretera Araya (Curva Pozo De Agua)
-16.39267,28.36105,7005,Carretera Araya (Araya De Candelaria)
-16.391868,28.356275,7006,Carretera Araya (Cuevecitas Candelaria)
